Genotype,Envir,Row,Column,silking,R,C,silking_spats_residuals,silking_spats_geno_pred_values,silking_spats_adj_pheno
EA1027,Gai12R_block_26,25,10,81.6621384111,25,10,3.16576314931565,81.2489208058919,84.4146839552075
EZ35,Gai12R_block_26,16,9,81.6621384111,16,9,2.91017273350305,80.9933303900792,83.9035031235823
EZ38,Gai12R_block_26,7,12,83.19971632,7,12,0.282239087929284,78.3653967445055,78.6476358324347
F1890,Gai12R_block_26,7,10,78.9055366062,7,10,-0.579941541384898,77.5032161151914,76.9232745738065
F922,Gai12R_block_26,16,11,78.9055366062,16,11,0.918898351799868,79.0020560083761,79.9209543601759
I238,Gai12R_block_26,7,14,81.6621384111,7,14,-1.36288987989592,76.7202677766803,75.3573778967844
I242,Gai12R_block_26,25,13,81.6621384111,25,13,2.39810080733247,80.4812584639087,82.8793592712412
Lo1253,Gai12R_block_26,16,8,84.6081786292,16,8,4.42778324518821,82.5109409017644,86.9387241469526
Lo1273,Gai12R_block_26,7,8,78.9055366062,7,8,1.46270978919225,79.5458674457685,81.0085772349607
N25,Gai12R_block_26,7,13,84.6081786292,7,13,0.525280545605611,78.6084382021816,79.1337187477872
PHB09,Gai12R_block_26,16,12,81.6621384111,16,12,1.50316481847698,79.5863224750532,81.0894872935302
PHG50,Gai12R_block_26,16,10,65.9788172736,16,10,-5.01736133733755,73.0657963192386,68.048434981901
PHG71,Gai12R_block_26,25,8,67.0282656168,25,8,-2.6889100333088,75.3942476232675,72.7053375899587
PHK76,Gai12R_block_26,7,11,85.9700180645,7,11,2.19347050847384,80.2766281650502,82.470098673524
UH_6102,Gai12R_block_26,7,9,67.0282656168,7,9,-5.50117311209662,72.5819845444795,67.0808114323829
W9,Gai12R_block_26,25,12,65.9788172736,25,12,-5.25887962782238,72.8242780287538,67.5653984009315
B104,Ner12R_block_21,7,18,77.1954860675,7,18,-0.0980369157732923,76.4068799178331,76.3088430020598
B109,Ner12R_block_21,31,18,82.1461213448,31,18,0.0951156876669899,76.6000325212733,76.6951482089403
C103,Ner12R_block_21,7,16,84.9612950321,7,16,1.73110900262937,78.2360258362356,79.9671348388649
EA1163,Ner12R_block_21,31,20,74.2429872652,31,20,-1.5202372222853,74.9846796113211,73.4644423890358
EC151,Ner12R_block_21,19,19,72.7618835003,19,19,-0.507855481134527,75.9970613524718,75.4892058713373
F1808,Ner12R_block_21,31,17,80.8764113743,31,17,0.190794742003732,76.69571157561,76.8865063176137
F7019,Ner12R_block_21,7,20,70.1020957105,7,20,-0.677771323154175,75.8271455104522,75.149374187298
F7057,Ner12R_block_21,31,16,78.5924166874,31,16,-0.0740871363513804,76.430829697255,76.3567425609036
F7081,Ner12R_block_21,19,20,74.2429872652,19,20,0.423323326138458,76.9282401597447,77.3515634858832
F918,Ner12R_block_21,7,21,75.7721262276,7,21,0.0595030813165778,76.5644199149228,76.6239229962394
I261,Ner12R_block_21,31,21,82.1461213448,31,21,0.300504591367229,76.8054214249736,77.1059260163408
Lo1038,Ner12R_block_21,7,17,82.1461213448,7,17,-0.261145095564117,76.2437717380422,75.9826266424781
Lo1063,Ner12R_block_21,19,17,74.2429872652,19,17,0.803412562335495,77.3083293959418,78.1117419582773
N22,Ner12R_block_21,7,19,77.1954860675,7,19,0.176793864223825,76.6817106978301,76.8585045620539
N6,Ner12R_block_21,19,15,74.2429872652,19,15,-0.578023912456814,75.9268929211496,75.3488690086927
Oh40B,Ner12R_block_21,31,19,86.3933925839,31,19,0.948838636442559,77.4537554700487,78.4025941064913
Pa36,Ner12R_block_21,19,18,68.7503943227,19,18,-0.607692428202384,75.8972244054039,75.2895319772016
Pa91,Ner12R_block_21,19,21,80.8764113743,19,21,0.65736913303644,77.1622859666428,77.8196550996792
PHG50,Ner12R_block_21,19,16,71.3778600686,19,16,-0.993248130846482,75.5116687027599,74.5184205719134
PHW65,Ner12R_block_21,31,15,80.8764113743,31,15,0.460428166720476,76.9653450003267,77.4257731670472
UH304,Ner12R_block_21,7,15,67.1130688606,7,15,-0.529095148113953,75.9758216854924,75.4467265373784
B104,Ner12R_block_4,14,2,77.1954860675,14,2,1.26334982420263,76.7733426671054,78.036692491308
DK4676A,Ner12R_block_4,26,2,80.8764113743,26,2,1.30476210264851,76.8147549455513,78.1195170481998
F04402,Ner12R_block_4,2,3,70.1020957105,2,3,0.385523921990199,75.895516764893,76.2810406868832
F04702,Ner12R_block_4,26,5,80.8764113743,26,5,-0.402004797802704,75.1079880451002,74.7059832472975
F1808,Ner12R_block_4,2,5,71.3778600686,2,5,-1.21805689045058,74.2919359524524,73.0738790620018
F7028,Ner12R_block_4,26,6,83.5272539732,26,6,1.17281330735325,76.682806150256,77.8556194576093
F7057,Ner12R_block_4,14,3,74.2429872652,14,3,-0.467413134552018,75.0425797083508,74.5751665737988
F712,Ner12R_block_4,14,5,74.2429872652,14,5,0.0535393488034259,75.5635321917063,75.6170715405097
HMV5325,Ner12R_block_4,2,1,71.3778600686,2,1,0.328964890499549,75.8389577334024,76.1679226239019
HMV5502,Ner12R_block_4,26,7,78.5924166874,26,7,-0.488395987957603,75.0215968549453,74.5332008669877
LH39,Ner12R_block_4,2,4,70.1020957105,2,4,-0.29286042316356,75.2171324197393,74.9242719965757
LH60,Ner12R_block_4,14,4,77.1954860675,14,4,1.05769460154139,76.5676874444442,77.6253820459856
Lo1273,Ner12R_block_4,14,7,74.2429872652,14,7,0.331243715173784,75.8412365580766,76.1724802732504
Lo1290,Ner12R_block_4,2,7,80.8764113743,2,7,-0.385444009567095,75.1245488333358,74.7391048237687
N16,Ner12R_block_4,26,4,82.1461213448,26,4,0.487582304568619,75.9975751474714,76.48515745204
NC358,Ner12R_block_4,2,6,82.1461213448,2,6,2.07083882276407,77.5808316656668,79.6516704884309
PB116,Ner12R_block_4,26,1,74.2429872652,26,1,-0.835366432246232,74.6746264106566,73.8392599784104
PHG47,Ner12R_block_4,14,6,68.7503943227,14,6,-2.23312783840817,73.2768650044949,71.0437371660868
PHG80,Ner12R_block_4,26,3,78.5924166874,26,3,-0.680987180566618,74.8290056623363,74.1480184817697
UH_P087,Ner12R_block_4,2,2,68.7503943227,2,2,-0.330562996075656,75.1794298468273,74.8488668507516
W182E,Ner12R_block_4,14,1,71.3778600686,14,1,-1.12209314875491,74.387899694148,73.2658065453931
B104,Deb12R_block_33,17,17,72.4142076817,17,17,0.473853825855969,72.3097397393374,72.7835935651933
C103,Deb12R_block_33,17,21,80.9201657598,17,21,0.148113798504426,71.9839997119859,72.1321135104904
F252,Deb12R_block_33,31,21,65.7698661507,31,21,-0.482237814339783,71.3536480991417,70.8714102848019
F7019,Deb12R_block_33,17,15,65.7698661507,17,15,-0.730770539026821,71.1051153744546,70.3743448354278
F7058,Deb12R_block_33,31,20,66.8932531126,31,20,-0.497715300168352,71.3381706133131,70.8404553131447
F918,Deb12R_block_33,17,18,72.4142076817,17,18,0.885657185425032,72.7215430989065,73.6072002843316
LH59,Deb12R_block_33,49,15,73.3721410878,49,15,-0.372884259107252,71.4630016543741,71.0901173952668
LH93,Deb12R_block_33,31,16,73.3721410878,31,16,-0.726528764985545,71.109357148496,70.3828283835104
Lo1038,Deb12R_block_33,17,20,77.6345701728,17,20,1.45007055249737,73.285956465979,74.7360270184764
Lo1124,Deb12R_block_33,49,19,73.3721410878,49,19,-0.723195408698899,71.1126905047826,70.3894950960837
MS71,Deb12R_block_33,49,21,66.8932531126,49,21,-0.062007271556908,71.7738786419245,71.7118713703676
N22,Deb12R_block_33,17,16,72.4142076817,17,16,1.04007015191166,72.8759560653932,73.9160262173049
NC290,Deb12R_block_33,49,18,74.7259909955,49,18,0.417685972472384,72.2535718859539,72.6712578584263
Oh40B,Deb12R_block_33,31,19,69.553958451,31,19,0.168894171811232,72.0047800852928,72.173674257104
Oh43,Deb12R_block_33,31,18,71.0427983458,31,18,-0.038659500517511,71.797226412964,71.7585669124464
PB98TR,Deb12R_block_33,31,15,76.2782631063,31,15,-0.00762950155409214,71.8282564119273,71.8206269103732
PHG39,Deb12R_block_33,49,20,73.3721410878,49,20,0.736134096600139,72.5720200100817,73.3081541066818
UH_S018,Deb12R_block_33,31,17,73.3721410878,31,17,0.140668669969472,71.9765545834509,72.1172232534204
UH304,Deb12R_block_33,17,19,65.7698661507,17,19,-2.45519045278888,69.3806954606924,66.9255050079036
W604S,Deb12R_block_33,49,16,73.3721410878,49,16,0.635670387696308,72.4715563011778,73.1072266888741
B104,Gai13R_block_1,53,2,90.7357803826,53,2,2.39332983054634,86.6106336956123,89.0039635261586
B73,Gai13R_block_1,55,11,82.6769095268,55,11,-0.418975410215381,83.7983284548506,83.3793530446353
DKFAPW,Gai13R_block_1,53,20,82.6769095268,53,20,-0.606171321318882,83.6111325437471,83.0049612224282
EA1027,Gai13R_block_1,51,2,82.6769095268,51,2,-1.79769079094278,82.4196130741231,80.6219222831803
EZ40,Gai13R_block_1,52,2,87.5082865147,52,2,0.698517910775351,84.9158217758414,85.6143396866167
F1890,Gai13R_block_1,54,2,81.197629786,54,2,-2.29424682701054,81.9230570380555,79.628810211045
F748,Gai13R_block_1,57,11,85.7952931765,57,11,1.83944309268384,86.0567469577499,87.8961900504337
F874,Gai13R_block_1,57,20,76.907533587,57,20,-1.01193390357513,83.205369961491,82.1934360579159
I233,Gai13R_block_1,54,11,90.7357803826,54,11,3.2597388248617,87.4770426899278,90.7367815147895
I261,Gai13R_block_1,55,20,85.7952931765,55,20,2.1917439611446,86.4090478262107,88.6007917873553
LH123Ht,Gai13R_block_1,51,11,90.7357803826,51,11,2.2071865404386,86.4244904055047,88.6316769459433
Lo1038,Gai13R_block_1,56,2,92.4523959858,56,2,3.49594880811642,87.7132526731825,91.2092014812989
Lo1123,Gai13R_block_1,56,20,81.197629786,56,20,0.512628965579197,84.7299328306453,85.2425617962245
Lo1223,Gai13R_block_1,52,11,82.6769095268,52,11,-1.47067580046217,82.7466280646038,81.2759522641417
Lo1253,Gai13R_block_1,52,20,85.7952931765,52,20,0.333830554855723,84.5511344199218,84.8849649747776
Lo1288,Gai13R_block_1,51,20,85.7952931765,51,20,-0.28485136633077,83.9324524987352,83.6476011324044
Oh40B,Gai13R_block_1,55,2,82.6769095268,55,2,-1.47335602425031,82.7439478408157,81.2705918165654
UH_6102,Gai13R_block_1,57,2,81.197629786,57,2,-2.04899460684562,82.1683092582204,80.1193146513748
UH_6179,Gai13R_block_1,54,20,78.3268313656,54,20,-2.16173858996611,82.0555652750999,79.8938266851338
UH_P087,Gai13R_block_1,56,11,78.3268313656,56,11,-2.24380289329451,81.9735009717715,79.729698078477
W604S,Gai13R_block_1,53,11,82.6769095268,53,11,-1.11993095478911,83.0973729102768,81.9774419554877
B104,Gai13R_block_35,76,18,87.5082865147,76,18,0.722640293803053,85.6097600849898,86.3324003787929
B107,Gai13R_block_35,76,27,79.742995425,76,27,-1.09426297807053,83.7928568131162,82.6985938350457
B97,Gai13R_block_35,74,27,79.742995425,74,27,-1.16678774765583,83.7203320435309,82.553544295875
EA3076,Gai13R_block_35,77,27,85.7952931765,77,27,1.9689308368275,86.8560506280141,88.8249814648416
EZ11A,Gai13R_block_35,76,9,89.1385341643,76,9,1.04145604241195,85.9285758335985,86.9700318760105
EZ42,Gai13R_block_35,73,18,81.197629786,73,18,-1.99046771840936,82.8966520727773,80.9061843543679
F7001,Gai13R_block_35,72,27,84.2066964446,72,27,0.991827110233729,85.8789469014203,86.870774011654
F7057,Gai13R_block_35,78,27,78.3268313656,78,27,-1.72930952156268,83.157810269624,81.4285007480613
F98902,Gai13R_block_35,77,18,82.6769095268,77,18,-1.83940632945543,83.0477134617313,81.2083071322759
HMV5422,Gai13R_block_35,72,18,87.5082865147,72,18,1.31046604615959,86.1975858373462,87.5080518835058
I267,Gai13R_block_35,74,18,85.7952931765,74,18,0.16038590606567,85.0475056972523,85.207891603318
LH145,Gai13R_block_35,73,27,78.3268313656,73,27,-1.91028940668642,82.9768303845002,81.0665409778138
LH93,Gai13R_block_35,75,27,85.7952931765,75,27,1.89476895616815,86.7818887473549,88.676657703523
Lo1124,Gai13R_block_35,74,9,87.5082865147,74,9,0.887341675395192,85.7744614665819,86.6618031419771
Lo1172,Gai13R_block_35,73,9,85.7952931765,73,9,0.362220694354534,85.2493404855412,85.6115611798958
Lo1251,Gai13R_block_35,78,18,89.1385341643,78,18,1.24397008346224,86.1310898746489,87.3750599581111
Lo1284,Gai13R_block_35,77,9,84.2066964446,77,9,-1.75422412678196,83.1328956644047,81.3786715376227
MS71,Gai13R_block_35,72,9,82.6769095268,72,9,-0.867944118429421,84.0191756727572,83.1512315543278
NK764,Gai13R_block_35,75,9,84.2066964446,75,9,-1.09480567809389,83.7923141130928,82.6975084349989
PB98TR,Gai13R_block_35,75,18,90.7357803826,75,18,2.48265721986694,87.3697770110536,89.8524342309206
PHG86,Gai13R_block_35,78,9,89.1385341643,78,9,0.380832760397269,85.267952551584,85.6487853119812
B104,Ner13R_block_1,12,1,86.2172922004,12,1,-0.000963942971964116,82.0677472319401,82.0667832889682
B73,Ner13R_block_1,12,7,88.8632833391,12,7,0.114056186039917,82.1827673609519,82.2968235469918
DK4676A,Ner13R_block_1,12,5,75.7266897951,12,5,-1.36004863201592,80.7086625428963,79.3486139108804
EA1163,Ner13R_block_1,8,2,75.7266897951,8,2,-0.588186040140911,81.4805251347712,80.8923390946303
EC242C,Ner13R_block_1,8,1,72.685148523,8,1,-0.540656368577004,81.5280548063351,80.9873984377581
EP2008-18,Ner13R_block_1,8,7,79.8672955003,8,7,0.457570473836015,82.526281648748,82.983852122584
F04702,Ner13R_block_1,8,3,86.2172922004,8,3,-0.0732088604967771,81.9955023144152,81.9222934539185
F7057,Ner13R_block_1,4,6,75.7266897951,4,6,-0.456001418946386,81.6127097559657,81.1567083370193
I198,Ner13R_block_1,8,5,88.8632833391,8,5,0.0662889075023685,82.1350000824144,82.2012889899168
I261,Ner13R_block_1,4,1,83.1617567537,4,1,0.413205239950614,82.4819164148626,82.8951216548132
LH59,Ner13R_block_1,4,3,79.8672955003,4,3,-0.462332458916038,81.606378715996,81.14404625708
Lo1094,Ner13R_block_1,4,2,78.5569075375,4,2,-0.726013650044692,81.3426975248675,80.6166838748228
Lo1261,Ner13R_block_1,12,2,86.2172922004,12,2,0.105170431668071,82.17388160658,82.2790520382481
Lo1280,Ner13R_block_1,8,4,95.6757105964,8,4,0.969441212949164,83.038152387861,84.0075936008101
Lo904,Ner13R_block_1,4,7,78.5569075375,4,7,-0.298751944970078,81.7699592299418,81.4712072849718
NK764,Ner13R_block_1,12,4,79.8672955003,12,4,-1.10415478176557,80.9645563931467,79.8604016113811
NS701,Ner13R_block_1,12,3,90.1767616284,12,3,1.71019274415343,83.7789039190651,85.4890966632185
Pa91,Ner13R_block_1,12,6,86.2172922004,12,6,0.868823625638811,82.9375348005507,83.8063584261895
PHG84,Ner13R_block_1,4,4,83.1617567537,4,4,1.92732983121749,83.9960410061291,85.9233708373466
PHK76,Ner13R_block_1,4,5,74.246732055,4,5,-0.064359967543453,82.0043512073685,81.9399912398251
PHR36,Ner13R_block_1,8,6,79.8672955003,8,6,-0.95740058656763,81.1113105883447,80.1539100017771
B104,Mur13W_block_8,8,2,69.2778139489,8,2,0.723974027536215,66.6553218310946,67.3792958586308
B89,Mur13W_block_8,20,2,64.8642032369,20,2,0.470088817207866,66.4014366207662,66.8715254379741
EA1027,Mur13W_block_8,20,7,70.9031411312,20,7,2.69805189521287,68.6293996987712,71.327451593984
EZ11A,Mur13W_block_8,8,7,66.243252045,8,7,-0.492928652956792,65.4384191506015,64.9454904976447
F7019,Mur13W_block_8,20,6,60.5685845381,20,6,-2.29029591081662,63.6410518927417,61.350755981925
F712,Mur13W_block_8,20,3,69.2778139489,20,3,2.50996412220447,68.4413119257627,70.9512760479671
IDT,Mur13W_block_8,8,5,69.2778139489,8,5,0.917837254577151,66.8491850581354,67.7670223127125
Lo1223,Mur13W_block_8,8,1,66.243252045,8,1,-0.840451069355908,65.0908967342024,64.2504456648465
Lo1251,Mur13W_block_8,8,3,69.2778139489,8,3,0.774503114348292,66.7058509179065,67.4803540322548
PHG47,Mur13W_block_8,20,4,63.401277574,20,4,-0.560262614413716,65.3710851891446,64.8108225747309
PHG71,Mur13W_block_8,8,4,64.8642032369,8,4,-1.34684859360731,64.584499209951,63.2376506163437
UH_6102,Mur13W_block_8,21,1,61.9461105814,21,1,-0.637874815849052,65.2934729877092,64.6555981718602
UH_P148,Mur13W_block_8,20,5,60.5685845381,20,5,-2.13651525889196,63.7948325446663,61.6583172857744
W23,Mur13W_block_8,8,6,67.7330179755,8,6,0.210757684804733,66.142105488363,66.3528631731677
B104,Kar13W_block_12,4,13,67.2869986061,4,13,1.44918417588268,66.9612222693637,68.4104064452464
EP2008-18,Kar13W_block_12,4,14,62.7347000143,4,14,-0.666161828475076,64.8458762650056,64.1797144365305
EP72,Kar13W_block_12,12,12,70.3107674332,12,12,0.370405469564687,65.8824435630455,66.2528490326102
F354,Kar13W_block_12,13,13,64.2677005306,13,13,-0.396766695567123,65.1152713979134,64.7185047023463
F7057,Kar13W_block_12,3,11,59.5811225815,3,11,-1.33764556912988,64.1743925243506,62.8367469552207
F874,Kar13W_block_12,3,12,59.5811225815,3,12,0.271126827857948,65.7831649213388,66.0542917491968
H99,Kar13W_block_12,4,8,64.2677005306,4,8,0.207720959862598,65.7197590533434,65.927480013206
HMV5343,Kar13W_block_12,13,14,64.2677005306,13,14,-0.0143942090570022,65.4976438844237,65.4832496753667
LH123Ht,Kar13W_block_12,3,9,71.9479437137,3,9,0.439371496624617,65.9514095901055,66.3907810867301
LH59,Kar13W_block_12,12,11,67.2869986061,12,11,0.199653515042428,65.7116916085233,65.9113451235657
Lo1270,Kar13W_block_12,13,8,71.9479437137,13,8,-0.137356292386102,65.3746818010946,65.2373255087085
PHG80,Kar13W_block_12,12,10,64.2677005306,12,10,-0.0706780220702541,65.4413600714105,65.3706820493403
PHW65,Kar13W_block_12,3,10,65.7692587506,3,10,-0.314459828149452,65.1975782653311,64.8831184371817
B104,Deb13R_block_24,24,14,77.8867322419,24,14,0.500147141607997,75.2913660311894,75.7915131727973
D09,Deb13R_block_24,36,13,71.3157238594,36,13,-1.794525812597,72.9966930769843,71.2021672643873
DK4676A,Deb13R_block_24,24,12,68.5100680312,24,12,-2.99298550038969,71.7982333891917,68.805247888802
EC242C,Deb13R_block_24,24,9,71.3157238594,24,9,-1.28967824805962,73.5015406415218,72.2118623934622
EC334,Deb13R_block_24,36,14,72.8469300201,36,14,-0.532656311253916,74.2585625783275,73.7259062670735
EP2008-22,Deb13R_block_24,36,9,72.8469300201,36,9,-1.56916294954515,73.2220559400363,71.6528929904912
EZ40,Deb13R_block_24,24,13,77.8867322419,24,13,1.17201207594182,75.9632309655234,77.1352430414652
F1890,Deb13R_block_24,24,8,72.8469300201,24,8,-0.454367545441897,74.3368513441396,73.8824837986977
F618,Deb13R_block_24,36,11,74.4667327846,36,11,-0.731063533831389,74.0601553557501,73.3290918219187
F7028,Deb13R_block_24,24,11,77.8867322419,24,11,1.85722674488726,76.6484456344687,78.5056723793559
Lo1253,Deb13R_block_24,36,10,77.8867322419,36,10,0.96678261754937,75.7580015071306,76.72478412468
Lo1284,Deb13R_block_24,36,8,77.8867322419,36,8,0.911485245592743,75.7027041351742,76.6141893807669
NC290,Deb13R_block_24,12,9,77.8867322419,12,9,1.10905423729284,75.9002731268743,77.0093273641671
NC358,Deb13R_block_24,12,11,79.3596071495,12,11,2.32942297030284,77.1206418598842,79.450064830187
Pa405,Deb13R_block_24,12,12,74.4667327846,12,12,0.238422957728872,75.0296418473103,75.2680648050392
PHT77,Deb13R_block_24,12,8,76.1611877157,12,8,-0.0122816180621186,74.7789372715194,74.7666556534572
SC-Malawi,Deb13R_block_24,36,12,82.388541172,36,12,3.3529634098123,78.1441822993937,81.497145709206
UH_6102,Deb13R_block_24,12,14,67.0231849239,12,14,-2.14277435135909,72.6484445382223,70.5056701868632
UH_P128,Deb13R_block_24,12,10,69.944300775,12,10,-2.60341239090565,72.1878064986755,69.5843941077699
W602S,Deb13R_block_24,12,13,76.1611877157,12,13,1.68539086072977,76.4766097503112,78.162000611041
B104,Deb13R_block_26,26,15,79.3596071495,26,15,1.80288683296718,76.4633700093494,78.2662568423166
DKFAPW,Deb13R_block_26,14,15,74.4667327846,14,15,1.01115184818717,75.6716350245694,76.6827868727566
EC169,Deb13R_block_26,26,20,72.8469300201,26,20,-1.85176229001677,72.8087208863654,70.9569585963487
EZ35,Deb13R_block_26,14,17,77.8867322419,14,17,0.345481398749868,75.005964575132,75.3514459738819
EZ40,Deb13R_block_26,2,15,77.8867322419,2,15,0.0355563916434676,74.6960395680256,74.731595959669
F04401,Deb13R_block_26,14,18,74.4667327846,14,18,-1.40008613013264,73.2603970462495,71.8603109161169
F05101,Deb13R_block_26,26,18,71.3157238594,26,18,-0.969169575308513,73.6913136010736,72.7221440257651
F354,Deb13R_block_26,26,17,69.944300775,26,17,-1.31340906787942,73.3470741085027,72.0336650406232
F7001,Deb13R_block_26,2,21,74.4667327846,2,21,0.383519233387233,75.0440024097693,75.4275216431566
F7058,Deb13R_block_26,14,21,71.3157238594,14,21,-0.488468045383144,74.172015130999,73.6835470856158
