"Experiment","parent1","Code_ID","Variety_ID","Accession_ID","Tnight.Early","Tnight.Flo","Tnight.Fill","Ri.Early","Ri.Flo","Ri.Fill","Psi.Flo","Psi.Fill","Tmax.Early","Tmax.Flo","Tmax.Fill","type"
"Ner13R","B110_uh",3105,"B110","B110_H",18.4461517347,19.5702020202,15.025713906,324.043,328.994,771.264,-181.6695402299,-58.9736842105,33.4618331447,35.5957042607,29.5521789448,"CrossValidation"
"Ner13R","C103_inra",3106,"C103","C103_H",19.0901818182,19.0435521886,14.9689648587,404.272,376.963,664.18,-172.1944444444,-58.375,34.5580630989,35.1438413192,29.2811123953,"CrossValidation"
"Ner13R","CR1Ht_usda",3107,"CR1Ht","CR1Ht_H",17.0656818182,20.6867424242,15.3563421301,248.86,278.513,889.269,-174.7211538462,-72.2076388889,30.2643983329,36.2087073033,30.3956549491,"CrossValidation"
"Ner13R","D09_uh",3108,"D09","D09_H",16.8757102273,20.7214927048,15.2708486406,226.34,325.159,912.907,-170.4614197531,-70.4569892473,29.9398265761,36.27705594,30.2745165367,"CrossValidation"
"Ner13R","DE811_inra",3109,"DE811","DE811_H",18.503950968,19.4123063973,15.056463444,341.156,372.282,721.745,-176.1430555556,-59.7608024691,33.5822459841,35.5122490735,29.5150484751,"CrossValidation"
"Ner13R","DK78010_usda",3110,"DK78010","DK78010_H",18.1775620791,20.0194343434,15.2685189105,327.215,283.971,849,-183.1666666667,-68.0148305085,33.111720748,35.7282298158,30.1577779749,"CrossValidation"
"Ner13R","DKFAPW_usda",3111,"DKFAPW","DKFAPW_H",16.8757102273,20.181010101,15.2460948773,226.34,298.936,856.011,-165.2638888889,-67.1979166667,29.9398265761,35.906387838,30.0387680959,"CrossValidation"
"Ner13R","DKIBO2_usda",3112,"DKIBO2","DKIBO2_H",17.3386818182,20.8429292929,15.2725767512,271.945,310.431,917.409,-183.0277777778,-71.4845430108,31.1276705329,36.306267492,30.3711449246,"CrossValidation"
"Ner13R","DKMBST_usda",3113,"DKMBST","DKMBST_H",18.1775620791,19.4258879114,15.056463444,327.215,372.282,721.745,-173.6760752688,-59.7608024691,33.111720748,35.5393294676,29.5150484751,"CrossValidation"
"Ner13R","EC140_ciam",3114,"EC140","EC140_H",18.1775620791,19.9531799476,15.1332037845,327.215,345.096,802.84,-183.5108024691,-63.8114035088,33.111720748,35.7406646511,29.9564333392,"CrossValidation"
"Ner13R","EC151_ciam",3115,"EC151","EC151_H",18.7284880051,19.9308922559,15.2112829261,360.789,308.688,831.294,-189.6388888889,-65.2690677966,34.0561001555,35.6733810712,29.9449468292,"CrossValidation"
"Ner13R","EC169_ciam",3116,"EC169","EC169_H",18.1775620791,20.6607208448,15.2708486406,327.215,304.188,912.907,-191.9867424242,-70.4569892473,33.111720748,36.1588463925,30.2745165367,"CrossValidation"
"Ner13R","EC175_ciam",3117,"EC175","EC175_H",17.7639046717,19.4994031221,15.0862133059,287.762,452.053,704.508,-168.5113636364,-61.3421474359,32.0110554257,35.6108890639,29.7161207554,"CrossValidation"
"Ner13R","EC242C_ciam",3118,"EC242C","EC242C_H",18.1775620791,21.0506565657,15.328134696,327.215,294.926,932.914,-195.5583333333,-74.0092592593,33.111720748,36.6099239064,30.3930002325,"CrossValidation"
"Ner13R","EC334_ciam",3119,"EC334","EC334_H",17.4673768939,19.6243844697,15.1598657403,270.432,355.694,758.022,-172.48046875,-60.4295454545,31.4403577818,35.6149792474,29.8225313155,"CrossValidation"
"Ner13R","EM1027_inra",3120,"EA1027","EA1027_H",18.1775620791,19.7566378066,15.1454038521,327.215,350.62,782.351,-183.7068452381,-61.5758928571,33.111720748,35.6716361454,29.8876577472,"CrossValidation"
"Ner13R","EP2008-22_csic",3121,"EP2008-22","EP2008-22_H",16.8757102273,19.9433425161,15.12395952,226.34,365.585,789.362,-167.3497474747,-60.8289473684,29.9398265761,35.8421727823,29.7671231417,"CrossValidation"
"Ner13R","EP67_csic",3122,"EP67","EP67_H",17.1080018939,20.1312173459,15.2685189105,248.547,317.787,849,-168.9037356322,-68.0148305085,30.8193294345,35.8323280912,30.1577779749,"CrossValidation"
"Ner13R","EP72_csic",3123,"EP72","EP72_H",18.2437929293,19.4123063973,15.0778480953,344.328,398.982,714.734,-176.1430555556,-60.5298742138,33.2413215696,35.5122490735,29.6376496683,"CrossValidation"
"Ner13R","EP77_csic",3124,"EP77","EP77_H",16.8757102273,19.9433425161,15.1454038521,226.34,384.436,782.351,-167.3497474747,-61.5758928571,29.9398265761,35.8421727823,29.8876577472,"CrossValidation"
"Ner13R","EZ18_csic",3125,"EZ18","EZ18_H",18.503950968,19.1515457606,14.9689648587,341.156,305.439,664.18,-167.7045454545,-58.375,33.5822459841,35.328586597,29.2811123953,"CrossValidation"
"Ner13R","EZ31_csic",3126,"EZ31","EZ31_H",18.0089536671,19.4787552949,15.1539216844,307.239,378.272,742.455,-174.5201612903,-59.875,32.9642944344,35.5811300949,29.6185331667,"CrossValidation"
"Ner13R","EZ35_csic",3127,"EZ35","EZ35_H",18.0089536671,19.8359108325,15.1454038521,307.239,331.365,782.351,-180.5517241379,-61.5758928571,32.9642944344,35.7002875184,29.8876577472,"CrossValidation"
"Ner13R","EZ36_csic",3128,"EZ36","EZ36_H",18.503950968,19.7537972316,15.154541065,341.156,331.365,772.125,-186.8194444444,-62.3628787879,33.5822459841,35.646447066,29.9663941946,"CrossValidation"
"Ner13R","EZ38_csic",3129,"EZ38","EZ38_H",18.1775620791,19.3928619529,15.1539216844,327.215,351.572,742.455,-177.2638888889,-59.875,33.111720748,35.5504168994,29.6185331667,"CrossValidation"
"Ner13R","EZ42_csic",3130,"EZ42","EZ42_H",18.4461517347,19.9531799476,15.1123395283,324.043,345.096,809.851,-183.5108024691,-63.0387931034,33.4618331447,35.7406646511,29.8367911305,"CrossValidation"
"Ner13R","W153R_usa",3131,"W153R","W153R_H",17.973163931,19.9941264497,15.2334933744,310.85,308.688,824.283,-179.7175925926,-66.0668103448,32.7600689975,35.7512034885,30.0643909946,"CrossValidation"
"Ner13R","EZ48_csic",3132,"EZ48","EZ48_H",18.2437929293,19.1515457606,14.8493693806,344.328,355.481,670.411,-167.7045454545,-57.6153846154,33.2413215696,35.328586597,29.1260485466,"CrossValidation"
"Ner13R","F04401_inra",3134,"F04401","F04401_H",18.2437929293,20.4523875115,15.2816626429,344.328,276.582,879.979,-191.5757575758,-70.9902777778,33.2413215696,35.9853100307,30.3154821802,"CrossValidation"
"Ner13R","F04402_inra",3135,"F04402","F04402_H",18.1775620791,20.2035774411,15.2740435953,327.215,295.253,871.534,-184.6475694444,-69.3416666667,33.111720748,35.8231819836,30.2126379718,"CrossValidation"
"Ner13R","F04701_inra",3136,"F04701","F04701_H",18.1775620791,19.5702020202,15.1598657403,327.215,355.694,758.022,-181.6695402299,-60.4295454545,33.111720748,35.5957042607,29.8225313155,"CrossValidation"
"Ner13R","F04702_inra",3137,"F04702","F04702_H",18.1775620791,19.5702020202,15.1694399736,327.215,355.694,747.796,-181.6695402299,-61.2098765432,33.111720748,35.5957042607,29.9015198003,"CrossValidation"
"Ner13R","F05101_inra",3138,"F05101","F05101_H",17.9188570487,20.2370629371,15.2740435953,286.636,276.402,871.534,-177.2483974359,-69.3416666667,32.5784372299,35.8921728162,30.2126379718,"CrossValidation"
"Ner13R","F05404_inra",3139,"F05404","F05404_H",18.0089536671,20.4933922559,15.2816626429,307.239,242.766,879.979,-183.6059027778,-70.9902777778,32.9642944344,36.0221286636,30.3154821802,"CrossValidation"
"Ner13R","F608_inra",3140,"F608","F608_H",17.7639046717,19.9665584416,15.2438554136,287.762,308.688,814.057,-176.3244047619,-66.9049707602,32.0110554257,35.79357478,30.143465343,"CrossValidation"
"Ner13R","F618_inra",3141,"F618","F618_H",17.2322628458,20.0663000978,15.1332037845,247.034,330.131,802.84,-170.123655914,-63.8114035088,31.1322056465,35.8364424138,29.9564333392,"CrossValidation"
"Ner13R","F7019_inra",3142,"F7019","F7019_H",17.4673768939,20.1974186308,15.2847416708,270.432,319.886,861.308,-173.4259259259,-70.206920904,31.4403577818,35.8207511097,30.2915444944,"CrossValidation"
"Ner13R","F7058_inra",3143,"F7058","F7058_H",17.7639046717,20.2370629371,15.2740435953,287.762,295.253,871.534,-177.2483974359,-69.3416666667,32.0110554257,35.8921728162,30.2126379718,"CrossValidation"
"Ner13R","F7057_inra",3144,"F7057","F7057_H",17.5353484848,20.2370629371,15.2740435953,289.11,276.402,871.534,-177.2483974359,-69.3416666667,31.5412949402,35.8921728162,30.2126379718,"CrossValidation"
"Ner13R","F7082_inra",3145,"F7082","F7082_H",17.1080018939,20.1312173459,15.2685189105,248.547,298.936,849,-168.9037356322,-68.0148305085,30.8193294345,35.8323280912,30.1577779749,"CrossValidation"
"Ner13R","F752_inra",3146,"F752","F752_H",18.2437929293,19.5608044733,15.1377802257,344.328,328.994,765.033,-184.5982142857,-59.6897321429,33.2413215696,35.5687029383,29.7010072783,"CrossValidation"
"Ner13R","F874_inra",3147,"F874","F874_H",16.7398715415,20.6957251082,15.2811435832,204.178,325.159,902.681,-166.1607142857,-71.3121584699,29.6198240002,36.3135855787,30.351850363,"CrossValidation"
"Ner13R","F888_inra",3148,"F888","F888_H",17.7639046717,19.8154545455,15.1454038521,287.762,365.585,782.351,-177.3569444444,-61.5758928571,32.0110554257,35.7415312562,29.8876577472,"CrossValidation"
"Ner13R","F908_inra",3149,"F908","F908_H",17.973163931,19.653047138,15.1598657403,310.85,408.765,758.022,-178.6875,-60.4295454545,32.7600689975,35.6259316507,29.8225313155,"CrossValidation"
"Ner13R","F922_inra",3150,"F922","F922_H",17.973163931,20.2776565657,15.2847416708,310.85,276.402,861.308,-180.95,-70.206920904,32.7600689975,35.8503557427,30.2915444944,"CrossValidation"
"Ner13R","FP1_inra",3151,"FP1","FP1_H",16.9116106719,19.9433425161,15.12395952,226.027,384.436,789.362,-167.3497474747,-60.8289473684,30.5047733015,35.8421727823,29.7671231417,"CrossValidation"
"Ner13R","FV218_inra",3152,"F218","F218_H",16.8757102273,20.9511655012,15.2625812019,226.34,263.785,927.635,-173.8637820513,-70.6402116402,29.9398265761,36.4589383538,30.2947323565,"CrossValidation"
"Ner13R","FV252_inra",3153,"F252","F252_H",16.8556818182,20.9511655012,15.2725767512,227.784,310.431,917.409,-173.8637820513,-71.4845430108,29.9656101318,36.4589383538,30.3711449246,"CrossValidation"
"Ner13R","FV354_inra",3154,"F354","F354_H",17.5353484848,20.9158102767,15.2725767512,289.11,239.152,917.409,-187.7663043478,-71.4845430108,31.5412949402,36.4081144812,30.3711449246,"CrossValidation"
"Ner13R","H99_inra",3155,"H99","H99_H",17.4673768939,19.9726767677,15.1332037845,270.432,345.096,802.84,-173.525,-63.8114035088,31.4403577818,35.7467285978,29.9564333392,"CrossValidation"
"Ner13R","HMV5301_Martonvasar",3156,"HMV5301","HMV5301_H",17.4673768939,20.3934731935,15.2711904216,270.432,257.731,890.205,-175.5881410256,-70.1263661202,31.4403577818,35.9781720893,30.237476786,"CrossValidation"
"Ner13R","HMV5343_Martonvasar",3157,"HMV5343","HMV5343_H",18.1775620791,20.0194343434,15.2685189105,327.215,317.787,849,-183.1666666667,-68.0148305085,33.111720748,35.7282298158,30.1577779749,"CrossValidation"
"Ner13R","HMV5347_Martonvasar",3158,"HMV5347","HMV5347_H",17.9188570487,20.2370629371,15.2740435953,286.636,261.437,871.534,-177.2483974359,-69.3416666667,32.5784372299,35.8921728162,30.2126379718,"CrossValidation"
"Ner13R","HMV5409_Martonvasar",3159,"HMV5409","HMV5409_H",17.7639046717,20.0653198653,15.2460948773,287.762,298.936,856.011,-176.1512345679,-67.1979166667,32.0110554257,35.8016989262,30.0387680959,"CrossValidation"
"Ner13R","HMV5502_Martonvasar",3160,"HMV5502","HMV5502_H",18.1775620791,19.5702020202,15.1598657403,327.215,302.089,758.022,-181.6695402299,-60.4295454545,33.111720748,35.5957042607,29.8225313155,"CrossValidation"
"Ner13R","I198_inra",3161,"I198","I198_H",18.0089536671,19.3760024487,15.0546986033,307.239,395.181,698.846,-168.375,-59.375,32.9642944344,35.526306222,29.427665128,"CrossValidation"
"Ner13R","I233_inra",3164,"I233","I233_H",17.8222373737,19.1066638608,14.8670040744,311.976,309.58,646.802,-160.181712963,-57.9526143791,32.2081171948,35.3459225517,29.0352732846,"CrossValidation"
"Ner13R","I238_inra",3165,"I238","I238_H",18.503950968,19.3776732846,15.03956594,341.156,378.272,748.686,-179.9396551724,-59.1428571429,33.5822459841,35.5227850239,29.4685199363,"CrossValidation"
"Ner13R","I242_inra",3166,"I242","I242_H",17.7639046717,19.6391495601,15.1694399736,287.762,328.994,747.796,-175.6559139785,-61.2098765432,32.0110554257,35.6682435217,29.9015198003,"CrossValidation"
"Ner13R","I261_inra",3167,"I261","I261_H",17.7639046717,19.4707386364,15.1539216844,287.762,378.272,742.455,-171.7135416667,-59.875,32.0110554257,35.6235197686,29.6185331667,"CrossValidation"
"Ner13R","I267_inra",3168,"I267","I267_H",19.0175505051,19.5323620824,15.1598657403,380.537,302.089,758.022,-189.9118589744,-60.4295454545,34.4335197222,35.4593333957,29.8225313155,"CrossValidation"
"Ner13R","IDT_inra",3169,"IDT","IDT_H",18.1775620791,19.4258879114,15.0778480953,327.215,398.982,714.734,-173.6760752688,-60.5298742138,33.111720748,35.5393294676,29.6376496683,"CrossValidation"
"Ner13R","LH123Ht_usda",3170,"LH123Ht","LH123Ht_H",18.0089536671,19.5080650253,15.056463444,307.239,345.377,721.745,-171.1302083333,-59.7608024691,32.9642944344,35.569429358,29.5150484751,"CrossValidation"
"Ner13R","LH39_usda",3171,"LH39","LH39_H",17.1080018939,20.2930465368,15.362595307,248.547,319.886,847.896,-169.6636904762,-71.1142241379,30.8193294345,35.9174334591,30.3358198272,"CrossValidation"
"Ner13R","LH59_usda",3172,"LH59","LH59_H",18.2437929293,19.7537972316,15.1454038521,344.328,331.365,782.351,-186.8194444444,-61.5758928571,33.2413215696,35.646447066,29.8876577472,"CrossValidation"
"Ner13R","LH60_usda",3173,"LH60","LH60_H",18.1775620791,19.4258879114,15.056463444,327.215,345.377,721.745,-173.6760752688,-59.7608024691,33.111720748,35.5393294676,29.5150484751,"CrossValidation"
"Ner13R","LH65_usda",3174,"LH65","LH65_H",18.136459596,19.3928619529,15.1539216844,330.826,351.572,742.455,-177.2638888889,-59.875,32.909767276,35.5504168994,29.6185331667,"CrossValidation"
"Ner13R","Lo1016_bergamo",3175,"Lo1016","Lo1016_H",17.3386818182,19.4615243343,15.1539216844,271.945,351.572,742.455,-168.7537878788,-59.875,31.1276705329,35.5732248284,29.6185331667,"CrossValidation"
"Ner13R","Lo1026_bergamo",3176,"Lo1026","Lo1026_H",17.9188570487,20.0653198653,15.2460948773,286.636,283.971,856.011,-176.1512345679,-67.1979166667,32.5784372299,35.8016989262,30.0387680959,"CrossValidation"
"Ner13R","Lo1035_bergamo",3177,"Lo1035","Lo1035_H",18.7284880051,19.4054510623,15.056463444,360.789,345.377,721.745,-178.4525862069,-59.7608024691,34.0561001555,35.4862203785,29.5150484751,"CrossValidation"
"Ner13R","Lo1038_bergamo",3178,"Lo1038","Lo1038_H",19.0175505051,19.227996633,14.8578718451,380.537,417.804,682.454,-173.975,-58.1124213836,34.4335197222,35.3953657616,29.1425640622,"CrossValidation"
"Ner13R","Lo1056_bergamo",3179,"Lo1056","Lo1056_H",18.7893484848,19.227996633,14.9753309191,387.013,343.438,676.223,-173.975,-58.8669871795,34.2024134594,35.3953657616,29.2949635198,"CrossValidation"
"Ner13R","Lo1063_bergamo",3180,"Lo1063","Lo1063_H",18.7893484848,19.3752886003,14.9418004723,387.013,297.916,727.976,-180.4732142857,-59.0174242424,34.2024134594,35.4066592222,29.3641892713,"CrossValidation"
"Ner13R","Lo1087_bergamo",3181,"Lo1087","Lo1087_H",19.0901818182,19.1726401951,14.8578718451,404.272,293.396,682.454,-175.2370689655,-58.1124213836,34.5580630989,35.3211678864,29.1425640622,"CrossValidation"
"Ner13R","Lo1094_bergamo",3182,"Lo1094","Lo1094_H",17.7639046717,19.8154545455,15.12395952,287.762,331.365,789.362,-177.3569444444,-60.8289473684,32.0110554257,35.7415312562,29.7671231417,"CrossValidation"
"Ner13R","Lo1095_bergamo",3183,"Lo1095","Lo1095_H",18.503950968,19.3776732846,15.1539216844,341.156,351.572,742.455,-179.9396551724,-59.875,33.5822459841,35.5227850239,29.6185331667,"CrossValidation"
"Ner13R","Lo1101_bergamo",3184,"Lo1101","Lo1101_H",18.503950968,19.5608044733,15.1377802257,341.156,355.694,765.033,-184.5982142857,-59.6897321429,33.5822459841,35.5687029383,29.7010072783,"CrossValidation"
"Ner13R","Lo1106_bergamo",3185,"Lo1106","Lo1106_H",17.7639046717,19.3714795009,15.0546986033,287.762,368.276,698.846,-165.9142156863,-59.375,32.0110554257,35.5678148523,29.427665128,"CrossValidation"
"Ner13R","Lo1123_bergamo",3186,"Lo1123","Lo1123_H",17.973163931,20.0977466977,15.2685189105,310.85,283.971,849,-179.6682692308,-68.0148305085,32.7600689975,35.7580104368,30.1577779749,"CrossValidation"
"Ner13R","Lo1124_bergamo",3187,"Lo1124","Lo1124_H",18.1775620791,19.1715983363,14.9689648587,327.215,402.942,664.18,-165.7034313725,-58.375,33.111720748,35.358679382,29.2811123953,"CrossValidation"
"Ner13R","Lo1172_bergamo",3189,"Lo1172","Lo1172_H",17.8222373737,20.0282647908,15.1123395283,311.976,284.176,809.851,-180.25,-63.0387931034,32.2081171948,35.7678739836,29.8367911305,"CrossValidation"
"Ner13R","Lo1180_bergamo",3190,"Lo1180","Lo1180_H",19.0175505051,20.2472101972,15.2740435953,380.537,261.437,871.534,-195.2777777778,-69.3416666667,34.4335197222,35.6868386826,30.2126379718,"CrossValidation"
"Ner13R","Lo1187_bergamo",3191,"Lo1187","Lo1187_H",17.7029150198,19.9389759666,15.2112829261,269.084,289.433,831.294,-172.7974137931,-65.2690677966,31.9261540642,35.7304786408,29.9449468292,"CrossValidation"
"Ner13R","Lo1199_bergamo",3192,"Lo1199","Lo1199_H",18.1775620791,19.9531799476,15.1332037845,327.215,310.876,802.84,-183.5108024691,-63.8114035088,33.111720748,35.7406646511,29.9564333392,"CrossValidation"
"Ner13R","Lo1203_bergamo",3193,"Lo1203","Lo1203_H",18.1775620791,19.7566378066,15.12395952,327.215,277.76,789.362,-183.7068452381,-60.8289473684,33.111720748,35.6716361454,29.7671231417,"CrossValidation"
"Ner13R","Lo1223_bergamo",3194,"Lo1223","Lo1223_H",17.8222373737,19.8359108325,15.12395952,311.976,304.665,789.362,-180.5517241379,-60.8289473684,32.2081171948,35.7002875184,29.7671231417,"CrossValidation"
"Ner13R","Lo1242_bergamo",3195,"Lo1242","Lo1242_H",17.5353484848,19.4707386364,15.1767151059,289.11,351.572,735.444,-171.7135416667,-60.6319444444,31.5412949402,35.6235197686,29.7407803506,"CrossValidation"
"Ner13R","Lo1251_bergamo",3196,"Lo1251","Lo1251_H",18.503950968,19.2719065657,14.9753309191,341.156,364.92,676.223,-170.3216145833,-58.8669871795,33.5822459841,35.4950620884,29.2949635198,"CrossValidation"
"Ner13R","Lo1253_bergamo",3197,"Lo1253","Lo1253_H",18.5482373737,19.3693362193,15.1539216844,364.72,351.572,742.455,-182.4672619048,-59.875,33.6896393939,35.4962030165,29.6185331667,"CrossValidation"
"Ner13R","Lo1261_bergamo",3198,"Lo1261","Lo1261_H",18.0089536671,19.4787552949,15.1539216844,307.239,351.572,742.455,-174.5201612903,-59.875,32.9642944344,35.5811300949,29.6185331667,"CrossValidation"
"Ner13R","Lo1266_bergamo",3199,"Lo1266","Lo1266_H",18.7284880051,19.4054510623,15.056463444,360.789,345.377,721.745,-178.4525862069,-59.7608024691,34.0561001555,35.4862203785,29.5150484751,"CrossValidation"
"Ner13R","Lo1270_bergamo",3200,"Lo1270","Lo1270_H",18.5482373737,19.4054510623,14.9418004723,364.72,297.916,727.976,-178.4525862069,-59.0174242424,33.6896393939,35.4862203785,29.3641892713,"CrossValidation"
"Ner13R","Lo1273_bergamo",3201,"Lo1273","Lo1273_H",17.7639046717,20.0653198653,15.2685189105,287.762,238.016,849,-176.1512345679,-68.0148305085,32.0110554257,35.8016989262,30.1577779749,"CrossValidation"
"Ner13R","Lo1274_bergamo",3202,"Lo1274","Lo1274_H",17.973163931,19.1066638608,15.0111047116,310.85,453.456,633.56,-160.181712963,-59.5450680272,32.7600689975,35.3459225517,29.317631837,"CrossValidation"
"Ner13R","Lo1280_bergamo",3203,"Lo1280","Lo1280_H",18.0089536671,19.1066638608,15.0111047116,307.239,426.551,633.56,-160.181712963,-59.5450680272,32.9642944344,35.3459225517,29.317631837,"CrossValidation"
"Ner13R","Lo1282_bergamo",3204,"Lo1282","Lo1282_H",18.2437929293,19.1515457606,14.9689648587,344.328,376.963,664.18,-167.7045454545,-58.375,33.2413215696,35.328586597,29.2811123953,"CrossValidation"
"Ner13R","Lo1284_bergamo",3205,"Lo1284","Lo1284_H",17.600228244,19.5080650253,15.0778480953,313.324,398.982,714.734,-171.1302083333,-60.5298742138,31.7488451214,35.569429358,29.6376496683,"CrossValidation"
