Site,year,Experiment,treatment,Idplot,replicate,block,Code_ID,Accession_ID,Plant,TnbL,L8,W8,L9,W9,L10,W10,L11,W11,L12,W12,L13,W13,L14,W14,L15,W15
Bologna,2012,Bol12W,watered,1418,1,3,3901,B73_H_check,2,17,NA,NA,NA,NA,88,8.7,NA,NA,89,8.5,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12W,watered,1418,1,3,3901,B73_H_check,3,17,NA,NA,NA,NA,92,8,NA,NA,88,7.5,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12W,watered,1418,1,3,3901,B73_H_check,4,16,NA,NA,NA,NA,90,9,NA,NA,81,8,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12W,watered,1418,1,3,3901,B73_H_check,5,16,NA,NA,NA,NA,91,8.5,NA,NA,85,8,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2101,1,5,3901,B73_H_check,1,16,NA,NA,NA,NA,96,9,NA,NA,87,8.5,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2101,1,5,3901,B73_H_check,2,16,NA,NA,NA,NA,92,9,NA,NA,84,8.5,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2101,1,5,3901,B73_H_check,3,16,NA,NA,NA,NA,91,9,NA,NA,87,8.5,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2101,1,5,3901,B73_H_check,4,17,NA,NA,NA,NA,91,9,NA,NA,99,8.5,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2101,1,5,3901,B73_H_check,5,16,NA,NA,NA,NA,95,8.5,NA,NA,86,8,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2237,1,16,3001,B73_H,1,16,NA,NA,NA,NA,96,8.5,NA,NA,88,8,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2237,1,16,3001,B73_H,2,16,NA,NA,NA,NA,90,9,NA,NA,89,8,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2237,1,16,3001,B73_H,3,16,NA,NA,NA,NA,90,9,NA,NA,83,7,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2237,1,16,3001,B73_H,4,16,NA,NA,NA,NA,87,9,NA,NA,82,8,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2237,1,16,3001,B73_H,5,16,NA,NA,NA,NA,90,8.5,NA,NA,85,7.5,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2349,2,36,3901,B73_H_check,1,19,NA,NA,NA,NA,74,7,NA,NA,91,8,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2349,2,36,3901,B73_H_check,2,16,NA,NA,NA,NA,84,9,NA,NA,83,8,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2349,2,36,3901,B73_H_check,3,16,NA,NA,NA,NA,NA,NA,93,9,NA,NA,85,8,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2349,2,36,3901,B73_H_check,4,16,NA,NA,NA,NA,84,9,NA,NA,80,7.5,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2349,2,36,3901,B73_H_check,5,16,NA,NA,NA,NA,93,9,NA,NA,82,8,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2408,2,40,3001,B73_H,1,16,NA,NA,NA,NA,90,9,NA,NA,72,8.5,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2408,2,40,3001,B73_H,2,17,NA,NA,NA,NA,NA,NA,90,9,NA,NA,82,9,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2408,2,40,3001,B73_H,3,17,NA,NA,NA,NA,NA,NA,90,9,NA,NA,73,8.5,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2408,2,40,3001,B73_H,4,16,NA,NA,NA,NA,83,9,NA,NA,81,9,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2408,2,40,3001,B73_H,5,16,NA,NA,NA,NA,90,9,NA,NA,82,9,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2750,3,61,3001,B73_H,1,15,NA,NA,NA,NA,92,8,NA,NA,81,8,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2750,3,61,3001,B73_H,2,16,NA,NA,NA,NA,90,8,NA,NA,82,8,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2750,3,61,3001,B73_H,3,16,NA,NA,NA,NA,82,8,NA,NA,72,7.5,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2750,3,61,3001,B73_H,4,16,NA,NA,NA,NA,87,9,NA,NA,79,9,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2750,3,61,3001,B73_H,5,16,NA,NA,NA,NA,87,8,NA,NA,78,7,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2754,3,57,3901,B73_H_check,1,16,NA,NA,NA,NA,91,7,NA,NA,84,7,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2754,3,57,3901,B73_H_check,2,16,NA,NA,NA,NA,89,8,NA,NA,81,7.5,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2754,3,57,3901,B73_H_check,3,15,NA,NA,NA,NA,89,8,NA,NA,88,7.5,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2754,3,57,3901,B73_H_check,4,16,NA,NA,NA,NA,89,8,NA,NA,84,7.5,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12R,rainfed,2754,3,57,3901,B73_H_check,5,15,NA,NA,NA,NA,88,8.5,NA,NA,81,7.5,NA,NA,NA,NA,NA,NA
Gaillac,2013,Gai13W,watered,R1014B01252,1,19,3901,B73_H_check,8,17,NA,NA,79,8.5,NA,NA,95,9,NA,NA,95,9.5,NA,NA,NA,NA
Gaillac,2013,Gai13R,rainfed,R1024B03252,3,15,3901,B73_H_check,4,16,NA,NA,67.5,7.5,NA,NA,84.5,9,NA,NA,84,9,NA,NA,NA,NA
Gaillac,2013,Gai13R,rainfed,R1024B03252,3,15,3901,B73_H_check,5,16,NA,NA,69.5,7,NA,NA,89,7.5,NA,NA,78.5,8,NA,NA,NA,NA
Gaillac,2013,Gai13R,rainfed,R1024B03252,3,15,3901,B73_H_check,7,16,NA,NA,76,6.5,NA,NA,91.5,7,NA,NA,68,7,NA,NA,NA,NA
Gaillac,2013,Gai13R,rainfed,R1024B03252,3,15,3901,B73_H_check,8,16,NA,NA,75.5,6.5,NA,NA,90,7.5,NA,NA,75.5,7,NA,NA,NA,NA
