"Experiment","parent1","Code_ID","Variety_ID","Accession_ID","geno.panel","grain.yield","grain.number","seed.size","anthesis","silking","plant.height","tassel.height","ear.height","type"
"Ner13R","F05101_inra",3138,"F05101","F05101_H","DROPS",4.2188765193,1724.8493968848,274.331217423,71.2103633603,76.6754321308,183.1505807998,218.4210923753,96.9139740859,"CrossValidation"
"Ner13R","F05404_inra",3139,"F05404","F05404_H","DROPS",4.9621770841,2041.2454223835,269.9148433047,74.0334781525,76.0016898244,175.1891708518,213.0418857268,94.6696664308,"CrossValidation"
"Ner13R","F608_inra",3140,"F608","F608_H","DROPS",2.4394255324,1196.8458278064,228.9403435188,73.0472999804,79.3051874491,173.218399888,213.7274782882,89.7219820571,"CrossValidation"
"Ner13R","F618_inra",3141,"F618","F618_H","DROPS",4.1812264978,1653.8851292732,297.9860889374,73.0290338977,80.4339103602,185.7143460716,221.9488657559,94.78504257,"CrossValidation"
"Ner13R","F7019_inra",3142,"F7019","F7019_H","DROPS",3.7414013463,1534.7767091181,260.8202579836,69.1282642454,77.2496041892,177.6727010177,212.5648027276,94.981927684,"CrossValidation"
"Ner13R","F7058_inra",3143,"F7058","F7058_H","DROPS",2.2721920611,983.3962279906,274.861465151,70.0945093796,77.2119151788,168.8656508401,214.5688932878,84.267088526,"CrossValidation"
"Ner13R","F7057_inra",3144,"F7057","F7057_H","DROPS",3.4078608626,1447.8710435617,255.9580067939,71.6445504272,77.0323714411,171.8972229045,210.2260366354,91.6488727773,"CrossValidation"
"Ner13R","F7082_inra",3145,"F7082","F7082_H","DROPS",4.0235692566,1607.7990607755,270.2587728529,71.5011845787,77.5007529718,164.6804289616,203.5099971941,95.3123284866,"CrossValidation"
"Ner13R","F752_inra",3146,"F752","F752_H","DROPS",4.3279535798,1927.1129042546,269.4397338555,76.4593717731,84.2230317492,172.4751671196,215.0356667065,97.1201796657,"CrossValidation"
"Ner13R","F874_inra",3147,"F874","F874_H","DROPS",3.1047585638,1052.3144947223,297.8704419354,65.2278262477,74.0631615218,176.0939653486,214.0519592548,91.1554630211,"CrossValidation"
"Ner13R","F888_inra",3148,"F888","F888_H","DROPS",2.8903623093,1386.2684917528,249.2654914273,72.2844417693,82.9524705512,168.6414979351,215.2065768746,77.3950881621,"CrossValidation"
"Ner13R","F908_inra",3149,"F908","F908_H","DROPS",1.6158998823,779.3246528146,246.2223925988,69.8634577443,83.2674188411,175.5865889052,213.5996983513,100.1331187403,"CrossValidation"
"Ner13R","F922_inra",3150,"F922","F922_H","DROPS",4.2011312435,2045.4794387997,234.9354435206,72.1829022807,76.6288474464,190.1710463998,229.5090297293,102.9701649263,"CrossValidation"
"Ner13R","FP1_inra",3151,"FP1","FP1_H","DROPS",1.9699180496,1098.7906673898,227.5954150794,70.8439372272,82.9461504631,186.7968363852,229.3816735166,107.3940133647,"CrossValidation"
"Ner13R","FV218_inra",3152,"F218","F218_H","DROPS",3.547386849,1366.0159552094,291.1253481187,68.1469916282,73.243340606,170.1152775192,204.2522233185,78.189362774,"CrossValidation"
"Ner13R","FV252_inra",3153,"F252","F252_H","DROPS",2.4517687345,1109.2569496498,254.5664711901,64.9308401991,73.3035387136,171.2427149877,207.535035376,79.1271029918,"CrossValidation"
"Ner13R","FV354_inra",3154,"F354","F354_H","DROPS",4.9670145634,2376.920118314,227.1380653528,70.166678836,72.7823705092,171.7857314266,209.3528567426,91.2699975224,"CrossValidation"
"Ner13R","H99_inra",3155,"H99","H99_H","DROPS",3.1497890557,1305.9987768677,282.1803116644,70.984380137,80.8541137055,160.8834877682,206.0684889117,74.359078875,"CrossValidation"
"Ner13R","HMV5301_Martonvasar",3156,"HMV5301","HMV5301_H","DROPS",5.0913671475,1732.4484780554,345.5150990889,71.4010747438,75.9230554593,196.2703032461,236.1718220069,104.5162413959,"CrossValidation"
"Ner13R","HMV5343_Martonvasar",3157,"HMV5343","HMV5343_H","DROPS",2.5580642095,979.3927368716,291.3766371974,70.8066760826,77.9941440032,167.0927243294,206.8874230959,91.4316626599,"CrossValidation"
"Ner13R","HMV5347_Martonvasar",3158,"HMV5347","HMV5347_H","DROPS",3.7542966915,1523.6587828711,286.1838792124,73.7084678373,76.5907720298,172.5176918839,210.0334852796,93.1353590525,"CrossValidation"
"Ner13R","HMV5409_Martonvasar",3159,"HMV5409","HMV5409_H","DROPS",3.7006911774,1428.9091899301,304.4951748255,72.6750466251,78.2907671455,167.6658556507,206.2291920354,89.3380476092,"CrossValidation"
"Ner13R","HMV5502_Martonvasar",3160,"HMV5502","HMV5502_H","DROPS",4.6272783009,1825.242233764,287.9340435757,78.1164618974,83.307362353,178.3290780456,206.8582001114,104.3507385528,"CrossValidation"
"Ner13R","I198_inra",3161,"I198","I198_H","DROPS",4.531210395,2079.0196237729,258.3787780063,76.6798886344,87.4056845326,169.0378796026,213.8198458219,99.721478798,"CrossValidation"
"Ner13R","I233_inra",3164,"I233","I233_H","DROPS",4.1104677438,1979.9705563207,248.9530540322,85.586432391,91.7371728027,172.6499039026,209.3105089788,88.480460186,"CrossValidation"
"Ner13R","I238_inra",3165,"I238","I238_H","DROPS",3.7722779496,1848.8763013938,246.2331562017,75.6092804487,85.4657648515,181.0432374925,219.5154427711,96.407121616,"CrossValidation"
"Ner13R","I242_inra",3166,"I242","I242_H","DROPS",3.0978991432,1351.0504142695,262.5963651761,75.8241303978,83.6308519827,184.2827797682,223.3429405491,102.2966338281,"CrossValidation"
"Ner13R","I261_inra",3167,"I261","I261_H","DROPS",4.3762695977,2121.2915508334,250.0851673488,75.5956678932,84.5544986865,164.1754209053,200.7604982532,100.0154493165,"CrossValidation"
"Ner13R","I267_inra",3168,"I267","I267_H","DROPS",4.308999835,1846.0382163934,270.9354152156,78.4748125973,84.5181434574,161.0169107988,205.0198572636,96.1335385609,"CrossValidation"
"Ner13R","IDT_inra",3169,"IDT","IDT_H","DROPS",2.551653762,1028.0990176953,283.7273517297,74.7469484975,87.1313596534,157.3812549908,200.7081740485,80.4749061032,"CrossValidation"
"Ner13R","LH123Ht_usda",3170,"LH123Ht","LH123Ht_H","DROPS",5.1355512227,2433.5819650166,253.284475656,78.0360425614,86.8997192654,171.351507919,208.7196623989,92.2903949293,"CrossValidation"
"Ner13R","LH39_usda",3171,"LH39","LH39_H","DROPS",3.9180244969,1612.190434099,264.1584020989,69.1160085154,77.2351803973,166.0388902985,211.8618711375,82.4491236128,"CrossValidation"
"Ner13R","LH59_usda",3172,"LH59","LH59_H","DROPS",4.1954709879,1709.8325812285,286.5446766727,75.158091463,82.6739223133,167.835352011,217.1031470346,91.2383302465,"CrossValidation"
"Ner13R","LH60_usda",3173,"LH60","LH60_H","DROPS",4.3951432681,1835.6114761801,288.5329521181,77.9078561403,85.9184406732,172.0807963138,217.8161846,92.3283021471,"CrossValidation"
"Ner13R","LH65_usda",3174,"LH65","LH65_H","DROPS",4.6907756079,1791.6379540243,301.0342170696,76.1116182796,85.1527534185,178.4906695398,223.8953203027,99.3228540811,"CrossValidation"
"Ner13R","Lo1016_bergamo",3175,"Lo1016","Lo1016_H","DROPS",5.0776958868,2198.8154922516,285.0907711365,76.9760899834,84.5958392776,190.3474573639,228.7968878165,107.7783360065,"CrossValidation"
"Ner13R","Lo1026_bergamo",3176,"Lo1026","Lo1026_H","DROPS",4.3445085068,2002.4102352461,249.8230542048,72.7053045047,78.6011012041,186.2275938992,227.0420017496,98.9775912316,"CrossValidation"
"Ner13R","Lo1035_bergamo",3177,"Lo1035","Lo1035_H","DROPS",4.5950675269,2001.8071907731,273.8565798101,78.5404197751,87.1419229992,173.3871716885,216.4769374703,94.9941389874,"CrossValidation"
"Ner13R","Lo1038_bergamo",3178,"Lo1038","Lo1038_H","DROPS",4.1869546027,1847.6367693343,273.8152517127,76.9862972893,89.3286518717,172.9172423715,211.8264686866,85.6942776292,"CrossValidation"
"Ner13R","Lo1056_bergamo",3179,"Lo1056","Lo1056_H","DROPS",6.4710777813,2979.0786458233,268.9402786791,80.7980670561,88.9744461354,178.0399802416,217.5453507668,100.4961724964,"CrossValidation"
"Ner13R","Lo1063_bergamo",3180,"Lo1063","Lo1063_H","DROPS",4.2100601925,1950.3267616378,260.1693754732,81.0238398262,86.5052352755,153.5820806195,193.0824426701,77.0089308667,"CrossValidation"
"Ner13R","Lo1087_bergamo",3181,"Lo1087","Lo1087_H","DROPS",4.7191353393,2155.4770769016,269.8999876792,83.2614167573,88.9131375669,172.5887765284,210.8578074859,93.7798259069,"CrossValidation"
"Ner13R","Lo1094_bergamo",3182,"Lo1094","Lo1094_H","DROPS",3.659464063,1837.3257189272,237.5655451835,75.5107511964,82.2188294798,172.4442450082,221.256276417,98.3683101096,"CrossValidation"
"Ner13R","Lo1095_bergamo",3183,"Lo1095","Lo1095_H","DROPS",5.2687648455,2118.2965765612,297.9573349829,76.3363738072,84.7438682204,174.3865692584,217.9361800013,98.7695472424,"CrossValidation"
"Ner13R","Lo1101_bergamo",3184,"Lo1101","Lo1101_H","DROPS",2.9936982318,1930.4077735122,221.8047282632,74.5404407286,83.8663900275,167.9007346757,213.8954112822,94.7449928266,"CrossValidation"
"Ner13R","Lo1106_bergamo",3185,"Lo1106","Lo1106_H","DROPS",3.3940195464,1593.5491602966,252.1967662971,77.6545648858,87.5695163599,171.7858998973,214.783249124,95.0786722586,"CrossValidation"
"Ner13R","Lo1123_bergamo",3186,"Lo1123","Lo1123_H","DROPS",4.136807285,1739.5129912014,277.3931923743,74.1806046345,78.0016266307,177.3838785708,215.5525396467,92.5153189969,"CrossValidation"
"Ner13R","Lo1124_bergamo",3187,"Lo1124","Lo1124_H","DROPS",3.2361112365,1355.9174542052,276.5030224128,77.7329453796,90.424940469,177.5758845922,211.9301996143,88.9665320182,"CrossValidation"
"Ner13R","Lo1172_bergamo",3189,"Lo1172","Lo1172_H","DROPS",4.6520189463,2008.4847431971,273.2568373392,76.4984925018,80.9977304874,176.1304005848,217.2611957219,95.1402121538,"CrossValidation"
"Ner13R","Lo1180_bergamo",3190,"Lo1180","Lo1180_H","DROPS",3.495472914,1521.4664810161,234.0664319102,73.6571152941,76.9336840774,173.3472382172,208.3526661985,99.3531289318,"CrossValidation"
"Ner13R","Lo1187_bergamo",3191,"Lo1187","Lo1187_H","DROPS",4.2629576928,1941.0329280798,259.9264632186,75.6044482488,79.8364263121,174.4188194854,219.4169635054,105.1358625244,"CrossValidation"
"Ner13R","Lo1199_bergamo",3192,"Lo1199","Lo1199_H","DROPS",3.9243539459,1763.0269647035,256.9858072318,75.6864177691,80.2411477473,188.7819742844,223.5867583051,104.3567544617,"CrossValidation"
"Ner13R","Lo1203_bergamo",3193,"Lo1203","Lo1203_H","DROPS",4.9652306133,2239.7611706985,254.5336808019,77.5685471589,82.9988272973,176.1167190601,217.6361545099,89.9919564998,"CrossValidation"
"Ner13R","Lo1223_bergamo",3194,"Lo1223","Lo1223_H","DROPS",4.8499963815,1937.8186672476,292.2784452635,76.8270520433,82.5055695871,179.2292441947,213.6590329284,95.8445980612,"CrossValidation"
"Ner13R","Lo1242_bergamo",3195,"Lo1242","Lo1242_H","DROPS",3.7648059466,1528.3992305367,275.7776713853,76.3915738602,84.7478074504,176.7489961831,220.4890114189,95.0824985912,"CrossValidation"
"Ner13R","Lo1251_bergamo",3196,"Lo1251","Lo1251_H","DROPS",4.9227591028,2221.2778335553,270.4887664335,79.317795458,88.8354746652,180.0976273809,226.7624796765,106.7017473474,"CrossValidation"
"Ner13R","Lo1253_bergamo",3197,"Lo1253","Lo1253_H","DROPS",4.7866078843,1930.2224208097,285.3859694285,75.7597986203,85.8338355178,183.8549784956,228.7786043899,102.5290894362,"CrossValidation"
"Ner13R","Lo1261_bergamo",3198,"Lo1261","Lo1261_H","DROPS",5.7055082557,2464.8309731126,266.9810881525,77.0431936897,84.6710637383,177.7022778043,222.8235695962,107.1198309009,"CrossValidation"
"Ner13R","Lo1266_bergamo",3199,"Lo1266","Lo1266_H","DROPS",3.6551009922,1535.3165514024,274.4516293521,78.0028096354,86.9458203115,175.6097776103,212.8540913246,90.7517737955,"CrossValidation"
"Ner13R","Lo1270_bergamo",3200,"Lo1270","Lo1270_H","DROPS",4.2611925846,1958.3185497175,273.6790271181,79.9488467651,86.7013736919,174.3101409939,214.7889499424,100.1050220593,"CrossValidation"
"Ner13R","Lo1273_bergamo",3201,"Lo1273","Lo1273_H","DROPS",4.5773697889,1712.2508198638,296.401044003,76.4365926787,78.6417693211,172.1827071021,218.4463746613,97.3053831006,"CrossValidation"
"Ner13R","Lo1274_bergamo",3202,"Lo1274","Lo1274_H","DROPS",2.8343356177,1157.1705818736,255.4791051552,76.6254590922,91.7696357451,176.8723530989,224.3938593354,89.9497793556,"CrossValidation"
"Ner13R","Lo1280_bergamo",3203,"Lo1280","Lo1280_H","DROPS",2.2767523761,827.4738361706,311.0902675333,77.3379993964,92.0575563418,176.096204306,215.0215869152,84.1825647315,"CrossValidation"
"Ner13R","Lo1282_bergamo",3204,"Lo1282","Lo1282_H","DROPS",2.7377749524,1079.1881331989,290.5045220023,79.3348930493,90.2195001108,180.8255678234,225.5115379861,98.0417939589,"CrossValidation"
"Ner13R","Lo1284_bergamo",3205,"Lo1284","Lo1284_H","DROPS",3.4950593546,1323.205584987,301.0426566561,74.4070665948,87.0402859526,175.1397926909,218.7500273055,90.3481596885,"CrossValidation"
"Ner13R","Lo1288_bergamo",3206,"Lo1288","Lo1288_H","DROPS",4.0176934199,1642.655663996,295.5711597636,80.3596806865,88.2496982641,171.3857612819,207.5875607562,101.3337191325,"CrossValidation"
"Ner13R","Lo1290_bergamo",3207,"Lo1290","Lo1290_H","DROPS",4.8671830692,2023.5225906509,280.3380698076,76.6025832076,86.4610332043,169.853138681,208.9446002768,89.4583501542,"CrossValidation"
"Ner13R","Pa36_inra",3208,"Pa36","Pa36_H","DROPS",2.5594272743,1284.2144267629,217.7679603209,68.235562487,76.3103471485,172.3938422798,207.2752944678,83.6448522393,"CrossValidation"
"Ner13R","Lo1301_bergamo",3209,"Lo1301","Lo1301_H","DROPS",4.5221525265,2105.4098293356,241.0556734816,75.7849423613,81.6917282254,170.9337107777,221.0600578404,92.8130213586,"CrossValidation"
"Ner13R","Lo904_bergamo",3210,"Lo904","Lo904_H","DROPS",4.6728149486,2140.7895322044,258.3439259342,74.8618450547,78.9467883303,185.3631641525,229.215429523,107.5544561697,"CrossValidation"
"Ner13R","Mo15W_inra",3211,"Mo15W","Mo15W_H","DROPS",3.3915310819,1510.2598387285,262.7446398276,78.39267647,90.1314330156,164.1003330513,203.4361656741,98.0629605755,"CrossValidation"
"Ner13R","N16_inra",3212,"N16","N16_H","DROPS",3.8929241027,2203.394607181,226.4499411034,78.1531119818,89.5769189461,172.894373502,210.676673552,98.6562337964,"CrossValidation"
"Ner13R","N192_usa",3213,"N192","N192_H","DROPS",3.0215833774,1324.2876233404,262.9673597229,70.8764461605,77.2912939676,166.2929590459,208.1716314914,93.8585731224,"CrossValidation"
"Ner13R","N22_inra",3214,"N22","N22_H","DROPS",3.112783976,1476.1247536913,257.8555247397,76.5442273585,84.853813398,175.6629422186,208.4156495481,90.8161902853,"CrossValidation"
"Ner13R","NK764_usda",3215,"NK764","NK764_H","DROPS",4.1522538648,1701.8864562193,270.6319435737,70.5621506113,77.2623924261,174.4412093517,219.1535388906,86.84004987,"CrossValidation"
"Ner13R","NK807_usda",3216,"NK807","NK807_H","DROPS",3.2452855232,1226.6658670829,283.0765633634,67.6200776092,71.0697944243,180.5818555378,217.2331509138,89.0023812342,"CrossValidation"
"Ner13R","NQ508_usda",3217,"NQ508","NQ508_H","DROPS",4.4074194773,1652.1560811987,305.1762781578,75.6582941914,80.921255348,182.9210046467,221.0498991086,110.0522134795,"CrossValidation"
"Ner13R","NS701_usda",3218,"NS701","NS701_H","DROPS",3.7814713852,1526.1945588085,268.6691078084,75.6972741705,84.8388555158,172.937477785,214.6393751234,93.5250990887,"CrossValidation"
"Ner13R","Oh40B_inra",3219,"Oh40B","Oh40B_H","DROPS",3.2490847901,1223.574092321,315.441357435,74.3441418479,86.3202060278,170.5105530225,214.9111535283,84.007288609,"CrossValidation"
"Ner13R","P465P_inra",3220,"P465P","P465P_H","DROPS",4.863899547,2191.2621839571,267.4552847758,75.1174413194,80.6995403128,174.1181335782,210.4415373368,100.9179928443,"CrossValidation"
"Ner13R","A554_inra",3221,"A554","A554_H","DROPS",3.2294918954,1304.207835604,265.8370636622,66.3736696494,73.6489296198,173.420494778,216.9321990393,86.8414782969,"CrossValidation"
"Ner13R","FR697_ifsi",3222,"FR697","FR697_H","DROPS",3.9870474654,1387.8240302713,324.2009626229,74.2435232539,84.7612734965,172.0303257016,222.3394087626,100.5278014693,"CrossValidation"
"Ner13R","PHG35_usda",3223,"PHG35","PHG35_H","DROPS",5.3456672887,2221.9594307672,288.2781376028,78.7500776134,82.9636636746,177.1408082694,225.0466030045,98.964172991,"CrossValidation"
"Ner13R","PHG50_usda",3224,"PHG50","PHG50_H","DROPS",4.6184846981,1854.2700514106,269.7083404034,70.7574305384,76.5604870814,170.5059675393,211.3668246018,91.7413721262,"CrossValidation"
"Ner13R","PHG71_usda",3225,"PHG71","PHG71_H","DROPS",3.7122828632,1524.6171375195,282.6509727242,71.6763461862,73.905713312,164.9687342601,209.2586126351,90.6244058661,"CrossValidation"
"Ner13R","PHG80_usda",3226,"PHG80","PHG80_H","DROPS",4.823908812,1817.7248382299,307.2930672009,73.2139147073,79.083454623,176.7906142515,211.7348194173,95.2108241925,"CrossValidation"
"Ner13R","PHG84_usda",3227,"PHG84","PHG84_H","DROPS",5.1023736602,2281.3370945102,271.9674245671,79.4407068756,86.0388193528,181.1075215063,227.5454332012,97.4683121613,"CrossValidation"
"Ner13R","PHJ40_usda",3228,"PHJ40","PHJ40_H","DROPS",3.4863159038,1367.992046661,274.7746571403,68.9598977549,76.1064713421,177.416514214,213.1883471231,93.3201270959,"CrossValidation"
"Ner13R","PHK29_usda",3229,"PHK29","PHK29_H","DROPS",4.5299739496,1938.1050060595,281.2690510176,75.0851162166,79.7282718302,173.3677022107,214.8006225972,89.5781846852,"CrossValidation"
"Ner13R","PHR36_usda",3230,"PHR36","PHR36_H","DROPS",5.6245827953,2377.3100014836,269.5459512347,74.0138552143,81.1246987587,176.549462581,211.7023797319,97.1468100414,"CrossValidation"
"Ner13R","PHT77_usda",3231,"PHT77","PHT77_H","DROPS",4.3624630496,1891.7664841673,270.7823271541,73.0326747042,80.0278184828,175.1564422911,219.7520248203,89.8373471889,"CrossValidation"
"Ner13R","PHV63_usda",3232,"PHV63","PHV63_H","DROPS",3.6648279489,1638.4856509958,259.894119323,78.1525131697,86.942533447,157.7307536129,198.2472777985,86.3923389925,"CrossValidation"
"Ner13R","PHW65_usda",3233,"PHW65","PHW65_H","DROPS",5.5950116657,2347.0357981702,283.2577667187,76.7469063026,82.0171648291,176.3095249334,219.4410032325,96.7988687546,"CrossValidation"
"Ner13R","PHZ51_usda",3234,"PHZ51","PHZ51_H","DROPS",5.8373201283,2410.3606143628,278.58607314,76.7493748869,83.4737740774,195.7237494028,242.7609884922,108.7947498711,"CrossValidation"
"Ner13R","SC-Malawi_cim",3235,"SC-Malawi","SC-Malawi_H","DROPS",3.2504186008,1374.5440267403,290.7011165461,82.9757301698,93.4914764723,172.252719234,219.7023453545,106.5748557771,"CrossValidation"
"Ner13R","UH_2500_uh",3236,"UH_2500","UH_2500_H","DROPS",2.9994209385,1351.550386302,239.3761757479,66.9580123237,75.968922982,181.5591387908,223.041107175,95.898175854,"CrossValidation"
"Ner13R","UH_6102_uh",3237,"UH_6102","UH_6102_H","DROPS",3.4194152657,1440.3607226571,256.3770229396,65.7158501143,74.8986944501,174.3073834106,193.9608852173,89.6143066746,"CrossValidation"
"Ner13R","UH_6179_uh",3238,"UH_6179","UH_6179_H","DROPS",3.4722586725,1386.3701857377,271.376292007,67.8591491938,74.2854308087,173.9149492329,223.3445371866,84.4109683918,"CrossValidation"
"Ner13R","UH_P024_uh",3239,"UH_P024","UH_P024_H","DROPS",4.6721710654,1695.9432762887,311.505646101,67.6534478099,75.499233569,191.3523667605,235.8789780848,96.872595595,"CrossValidation"
"Ner13R","UH_P060_uh",3240,"UH_P060","UH_P060_H","DROPS",3.0539099942,1238.0769123009,285.7409222112,68.1280668176,78.7104217664,176.5654161425,221.1286967604,93.0669988015,"CrossValidation"
"Ner13R","UH_P064_uh",3241,"UH_P064","UH_P064_H","DROPS",4.5061393005,1665.4231377782,308.9511544035,69.2614985662,76.6888465096,185.057099379,221.5833020581,98.5052061389,"CrossValidation"
"Ner13R","UH_P074_uh",3242,"UH_P074","UH_P074_H","DROPS",3.7241545126,1541.6501109746,269.4652817628,66.9952243919,71.8421852701,167.4922471859,204.3545408452,89.9786400013,"CrossValidation"
